"RSN","YEAR","Region","M","Dip","Rake","Ztor","Zhyp","Rjb","Rrup","Rx","Vs30","Z25","Z10","W","Fnm","Frv","A1100","LUF","HUF","T10p000","T07p500","T05p000","T04p000","T03p000","T02p000","T01p500","T01p000","T00p750","T00p500","T00p400","T00p300","T00p250","T00p200","T00p150","T00p100","T00p075","T00p050","T00p030","T00p020","T00p010","PGA","PGV","CAV","AI","EQID","SSN"
11345,2007,1,4.73,68,170,8.5752,10.018,78.76,79.48,79.61,356,NA,NA,2.3,0,0,0.0026,0.325,101,NA,NA,NA,NA,-1.05540574128139,-0.44211809417622,-0.469466189777366,-0.0557592978729149,-0.849911439148,-0.920030252088685,-0.772914985336835,-0.99836810484161,-1.25231187864805,-1.08585153648343,-0.934797535102011,-0.660095032511435,-0.376370655310203,-0.587625900329904,-0.84436136381726,-0.85248715333938,-0.844322743164532,-0.854674022874081,-0.758367065868584,-0.704025218265155,-1.60412380523508,1028,100543
11346,2007,1,4.73,68,170,8.5752,10.018,50.82,51.93,47.05,341,NA,NA,2.3,0,0,0.005,0.1875,101,NA,NA,-1.2927261836337,-1.28654086666634,-1.21204119356127,-0.694425069089809,-0.717601686481971,-1.13837273614885,-0.826529073519697,-0.72518178527778,-0.858358076496898,-0.85993123954051,-0.720780961841215,-0.48488877605055,-0.723703926538313,-1.14580927371197,-1.07628078987514,-0.947231619885,-0.842056664742076,-0.830212677501532,-0.808502815742387,-0.817419973311035,-0.819117960845976,-0.862112910495615,-1.95144358246585,1028,3039
11347,2007,1,4.73,68,170,8.5752,10.018,57.31,58.3,33.89,500,NA,NA,2.3,0,0,0.0042,0.1875,101,NA,NA,-2.06827537278448,-2.02503807254129,-1.93198233100742,-2.1471786673215,-2.02651800113208,-1.74668110250792,-1.97803717194791,-1.91442155141668,-1.84397136655783,-2.09378718247022,-2.03407054979728,-1.77595643348949,-0.834593426520014,0.0498065356012987,0.350606306106091,0.610511529257289,0.0640209226708679,-0.156115850951107,-0.201815286872246,-0.213421862451132,-1.39143015591389,-0.21630830511644,-0.856621725255613,1028,100092
11351,2007,1,4.73,68,170,8.5752,10.018,44.76,45.57,-22.01,265.6,3.84,0.7,2.3,0,0,0.0066,0.075,101,-0.885399680385724,-1.0529929708687,-1.0202707517874,-0.990124637305678,-0.878217567267885,-0.542864263975861,-0.591835889961529,-0.608002152634651,-0.611296705171661,-0.515996424119566,-0.449917452475615,-0.509061063355307,-0.180399871399628,0.323658296303824,0.451869808273506,0.16896718352934,-0.0950820747861982,-0.0492112384767314,0.042367177190525,0.0548467435602484,0.0708920034389893,0.0585179909334732,-0.24514484145168,-0.316015756280804,-0.66468576263251,1028,100093
11354,2007,1,4.73,68,170,8.5752,10.018,72.39,72.89,-2.13,399,1.72,0.32,2.3,0,0,0.0029,0.325,101,NA,NA,NA,NA,-0.8232870493806,-0.579262321633424,-0.34309718601847,-0.645500568499926,-0.411343391203127,-0.501078240782862,-0.648511352159013,-0.714621305031397,-0.448089665783758,-0.726036143477089,-0.817559450153388,-0.795086532132713,-0.941618179946387,-0.723644532151821,-0.712649189389907,-0.702837525498464,-0.687995745475784,-0.695241757151985,-0.66656009559021,-0.517057697736247,-1.49948229063009,1028,100095
11355,2007,1,4.73,68,170,8.5752,10.018,45.67,46.47,-11.01,652.2,NA,NA,2.3,0,0,0.006,0.3125,101,NA,NA,NA,NA,-1.15767052630195,-1.23141784960076,-1.07131411419278,-1.11903137921064,-1.14045073415191,-0.874514434784859,-0.697603529040392,-0.268425390268266,0.14107483134527,0.372685244597953,0.369975008140297,0.624785573075204,1.24147599611787,1.91715526859597,1.06122947658556,0.956423296511286,0.823668498497486,0.808425398279165,-0.112022849666103,0.241736070718266,0.834246256946879,1028,100162
11360,2007,1,4.73,68,170,8.5752,10.018,33.21,34.59,12.15,292,0.82,0.32,2.3,0,0,0.0094,0.1125,101,NA,-0.88129737154739,-0.926222845829351,-0.857114088946773,-0.830181984723637,-0.723449631575701,-0.746241004921655,-0.707634216240676,-0.537817701378302,-0.228307226420007,-0.247356619138268,-0.719046309847784,-0.81245769294889,-0.724568294691203,-0.169410956403817,-0.181176047066481,-0.464994180201946,-0.3673505526473,-0.379166186931022,-0.37730514732379,-0.360577619793291,-0.369027342091336,-0.405506529828698,-0.470670163976399,-1.04761044420412,1028,3049
11362,2007,1,4.73,68,170,8.5752,10.018,42.63,43.95,41.67,267.9,1.18,0.32,2.3,0,0,0.0065,0.2,101,NA,NA,-1.01871535164938,-0.872889787987848,-0.789408081681684,-0.493396102874389,-0.50629869892617,-0.40491609342309,-0.543736495273008,-0.817285150836066,-0.541064725022962,-0.444312953253594,-0.392033213746562,-0.459563450625932,0.118433739253021,0.392800914987358,0.70317908521168,0.465800175954625,0.253980958544518,0.167468633757825,0.135682527300814,0.120303596492068,-0.595026507089437,0.127503845184106,0.172093229704189,1028,3050
11364,2007,1,4.73,68,170,8.5752,10.018,16.07,18.6,8.7,392.7,2.1,0.32,2.3,0,0,0.0237,0.425,101,NA,NA,NA,NA,NA,-0.586769109391622,-0.645134781339424,-0.526007327441518,-0.325645705154702,0.210854427595889,0.340434384982171,0.481856562400061,0.541882824260824,0.75667188045685,1.18053197556532,1.19874794862384,1.10163940739978,1.03726918315398,0.975475950177513,0.926033416507433,0.957840338335627,0.942492283193639,0.641540127454628,0.188092693229408,1.04778621483895,1028,3051
11369,2007,1,4.73,68,170,8.5752,10.018,44.27,45.51,22.37,576,NA,NA,2.3,0,0,0.0062,0.325,101,NA,NA,NA,NA,-0.861312055434034,-0.89551218946665,-0.922533060284917,-0.898744761870946,-0.818489650346788,-0.5657376687683,-0.217037738368552,0.170891631507294,0.34497282414131,0.66019304589142,1.20548905693486,1.39077262066115,1.38186737010009,1.45934014430979,1.1459187806304,1.11338529500233,1.1914846243497,1.11632002157231,0.326405372293008,0.0808896271183759,1.01043234354287,1028,3053
11371,2007,1,4.73,68,170,8.5752,10.018,56.08,56.74,-25.34,258.1,5.34,0.82,2.3,0,0,0.0051,0.0875,101,-1.0780487703415,-1.142252001507,-0.787845944672519,-0.660159398348872,-0.651476056645859,-0.681104198425748,-0.695508754353312,-0.712685546041349,-0.520303803525802,-0.511973419067998,-0.599449092668279,-0.828297487309603,-0.611318384535335,-0.622832798432981,-0.234638971318202,-0.341389235287401,-0.266317919933096,-0.452476495643538,-0.435386165899548,-0.435500495829228,-0.414704925777129,-0.434032980027146,-0.428903050428501,-0.167392643455856,-0.776566533140478,1028,100102
11380,2007,1,4.73,68,170,8.5752,10.018,73.03,73.53,-48.61,393.3,NA,NA,2.3,0,0,0.0029,0.1875,22.4,NA,NA,-2.03380633018218,-1.8834611924085,-1.79608349354484,-1.0922639792679,-1.27748091336362,-1.38162662511864,-1.20402212418074,-1.44795793050918,-1.49071710407265,-1.40221573312022,-1.46262362878249,-1.64857025521789,-1.80789636527612,-1.98732301311848,-2.11877174138654,-2.03840208667887,-1.90718502375289,-1.88032972616972,-1.86922754413457,-1.87437455046714,-1.66983943113042,-1.18451042674834,-3.12410125147177,1028,100107
11381,2007,1,4.73,68,170,8.5752,10.018,41.47,42.35,-13.07,351.2,3.48,0.64,2.3,0,0,0.0072,0.15,101,NA,NA,-0.387547587953344,-0.398494354713094,-0.120039982544939,-0.00313646452045102,-0.306490320218593,-0.347823107922246,-0.269431596143332,0.123703758761756,0.164606892088956,0.12856623351844,0.210857669974645,0.0235039010490841,0.202162839378314,-0.162855678882587,-0.162881319792384,-0.117808554566722,-0.00190222084193792,0.0300655379655055,0.0559397040505605,0.0488774989708922,-0.103178913730693,-0.0328552392366572,-0.247376777271226,1028,100108
11385,2007,1,4.73,68,170,8.5752,10.018,67.36,67.91,-33.01,559,NA,NA,2.3,0,0,0.0033,0.125,101,NA,-1.83409950725314,-1.61744175476229,-1.66106882320565,-1.50947168708719,-1.32474294236055,-1.42061220178827,-1.55032212077877,-1.5401288368859,-1.41507221202975,-1.45646679284088,-1.19215996955002,-0.745526888657206,0.077584783348378,0.141521093302694,0.41652166755733,0.418190732947249,0.430273856366806,0.21407913772052,-0.0184384936008977,-0.0492369416475098,-0.0631611363768085,-0.651774285640046,-0.13890113868229,-0.0488264593798107,1028,100109
11386,2007,1,4.73,68,170,8.5752,10.018,72.84,73.35,-2.51,366.8,1.68,0.32,2.3,0,0,0.0029,0.2,101,NA,NA,-0.984580994409542,-0.881297225162786,-0.673087703609642,-0.332040941413174,-0.0834589030354174,-0.628187438727163,-0.298431988617295,-0.169563812675763,0.0657341967748115,0.313033924665255,0.456397976067987,0.296059502460072,0.180583893943279,-0.0369237537184057,0.145350604360602,0.12155616992194,0.204728035006696,0.230339054941836,0.244448810089063,0.234184423323505,0.0148750417793568,-0.0717384292689367,-0.213103515049111,1028,100110
11390,2007,1,4.73,68,170,8.5752,10.018,49.57,50.71,49.87,335.4,0.32,0.32,2.3,0,0,0.0052,0.4,101,NA,NA,NA,NA,NA,-0.0824719557598108,0.070382867466293,-0.235316534650527,-0.76607479147405,-0.58351408502514,-0.538433139149006,-0.683704882689491,-0.794234198000509,-0.437827010069557,-0.887455057150628,-0.471130519191879,-0.568238510455983,-0.39986257736793,-0.494866852407267,-0.495045993389675,-0.474093920079149,-0.48100905494382,-0.733310192434886,-0.585650244884564,-1.61244987516521,1028,3062
11396,2007,1,4.73,68,170,8.5752,10.018,71.87,72.38,0.23,383.1,1.52,0.32,2.3,0,0,0.003,0.275,101,NA,NA,NA,NA,-0.443333201462035,-0.666397412794792,-0.573096869026163,-0.783038531811282,-0.419955538781685,-0.717458104586956,-0.902224689826137,-0.700262201499054,-0.739235825729203,-0.641909727083852,-0.625064132588284,-0.461582757413707,-0.482995401825459,-0.728027106328298,-0.680070645693975,-0.705671572801373,-0.69308516432209,-0.697882967358644,-0.749552634892389,-0.466637870822045,-1.42085994407126,1028,100113
11397,2007,1,4.73,68,170,8.5752,10.018,37.87,38.83,-33.99,389.9,1.86,NA,2.3,0,0,0.0079,0.3875,101,NA,NA,NA,NA,NA,-1.49626355242481,-1.37736020550415,-1.55228127055185,-1.66888864983913,-1.76224301761317,-1.7737382760293,-1.58879557985721,-1.4311501300962,-1.16083596291526,-0.701084527254492,-1.13179539225953,-0.700182190374276,-1.22664704873268,-1.15060490077307,-1.11023377574432,-1.10638775301892,-1.10787121298212,-1.50298097750565,-1.65938593682722,-3.11031683921392,1028,3064
11398,2007,1,4.73,68,170,8.5752,10.018,77.83,78.3,-37.42,257,3.82,0.48,2.3,0,0,0.0028,0.125,101,NA,-0.458894998707374,-0.733631071398891,-0.599908067318863,-0.56177472430608,-0.164160357758579,-0.150058504391168,-0.632408810511179,-0.636866684379356,-0.739622182651756,-0.472526619473817,-0.918634495885204,-1.25738083746871,-0.848465001228863,-0.698158940450066,-0.204035345453338,-0.192494662240485,-0.458378097210611,-0.494404922600385,-0.519511832273184,-0.522094011638463,-0.538624461909232,-1.0036509599062,-0.198164109738331,-0.951709735935189,1028,100174
11402,2007,1,4.73,68,170,8.5752,10.018,65.23,65.79,-17.57,273.3,4.46,0.72,2.3,0,0,0.0038,0.075,101,-1.16783767624895,-1.19203631279287,-1.06696410895482,-1.15711453017028,-1.18587684927174,-1.03752113692659,-0.923329006453114,-1.03285455390761,-0.933485518783722,-0.874761265614698,-0.848759553440592,-0.503809210147558,-0.856418639354413,-0.725527332334385,-0.684922420464058,-0.680232071912148,-0.385841661014624,-0.706943250121246,-0.797409253413973,-0.798700363745269,-0.77864773456906,-0.800421382447054,-0.885428257073195,-0.474796508248006,-1.23085849184648,1028,100178
11405,2007,1,4.73,68,170,8.5752,10.018,40.92,41.81,-30.34,244.7,2.72,0.48,2.3,0,0,0.007,0.1125,101,NA,-1.16854645947706,-1.10173865559107,-1.05294377656057,-1.04834304622592,-0.806104471865343,-0.859720897555608,-0.679680359889919,-0.48517191646983,-0.215954052495425,-0.501553435640976,-0.771632721732476,-0.803827824996262,-1.01947529055604,-0.572341167339233,-0.321603012835034,0.0213850608184076,-0.396607556089612,-0.434229809764202,-0.431940453700832,-0.422033917158036,-0.428512433381775,-0.528103315402569,-0.404622071100899,-1.17100293469719,1028,3065
11407,2007,1,4.73,68,170,8.5752,10.018,64.08,64.65,-27.21,344.7,5.48,0.82,2.3,0,0,0.0041,0.3,101,NA,NA,NA,NA,-0.414285766084729,-0.31419422709731,-0.238402459974899,-0.31951595409218,-0.115351760441571,-0.239020347279863,-0.421806829138925,-0.406231162269348,-0.549089966785485,-0.554675030935154,-0.0673305125996446,-0.379146641970632,-0.287490404968353,-0.457423104042136,-0.428055690092902,-0.425720610228234,-0.407256711591153,-0.4250443662891,-0.597751871005148,0.0277234284882457,-0.440733898135326,1028,573
11408,2007,1,4.73,68,170,8.5752,10.018,70.57,71.37,61.93,365,NA,NA,2.3,0,0,0.003,0.35,101,NA,NA,NA,NA,NA,-1.05073206213219,-1.07465817219938,-1.02065088798985,-0.587186357719961,-0.576034620604115,-0.830856794688482,-0.862171692439259,-0.897668560387271,-0.916741744569651,-0.732081015763794,-0.706050685848884,-0.814707138864645,-0.969672368314515,-0.918882601376125,-0.903543717513328,-0.886949749932071,-0.894813417992267,-0.858684559262195,-0.782818992062553,-1.71625614498219,1028,100118
11412,2007,1,4.73,68,170,8.5752,10.018,72.69,73.19,-2.36,333,1.7,0.32,2.3,0,0,0.0029,0.1125,101,NA,0.201169320195012,0.244219625840978,0.2959383707594,0.376193920351234,0.501978366377539,0.645153396784195,1.05754358670586,1.41690153586385,1.08336400405387,0.439332230964102,-0.0506253827795975,0.0051108450491526,-0.292746615269527,-0.0261308643126874,-0.117565343352678,-0.190036930522333,0.0995235414633608,0.219113670771902,0.248490935994125,0.247350295227061,0.245218856408762,0.843275628787788,1.23442096291217,1.61305040945777,1028,100262
11414,2007,1,4.73,68,170,8.5752,10.018,29.94,31.67,19.64,335.4,0.32,0.32,2.3,0,0,0.0108,0.375,101,NA,NA,NA,NA,NA,-1.17395905611012,-1.01546814231066,-0.534087807524691,-0.36721677277166,-0.872236682895294,-0.61741255756021,-0.881292881464101,-0.721298913017458,-0.392330468717485,0.018066969029868,0.0115082347821005,0.0785195506621132,0.0459479501592588,-0.21209672346099,-0.352057911976948,-0.337346375791155,-0.354839714981415,-0.68144195125649,-0.207645137839007,-0.505707735086629,1028,3067
11418,2007,1,4.73,68,170,8.5752,10.018,48.07,49.24,38.24,244,NA,NA,2.3,0,0,0.0054,0.1625,101,NA,NA,-0.992576488582518,-0.889101050210538,-0.903448313292869,-0.544324985310343,-0.669262542344889,-0.481275225641266,-0.567829509335078,-0.0638878399636758,0.434751151786446,0.365497522856277,0.458710452438845,0.531748499340823,0.630767188431978,1.02661077979982,1.19303831026328,0.827400617619919,0.736760855864874,0.717370848019374,0.720997223650685,0.706614989289104,0.0487408973336514,0.286341140827867,0.853025689101817,1028,3070
11419,2007,1,4.73,68,170,8.5752,10.018,29.76,31.16,6.99,622.3,NA,NA,2.3,0,0,0.0111,0.4125,101,NA,NA,NA,NA,NA,0.15198312713215,0.192655199499196,0.250573711351135,0.487108099071465,1.01786230091123,1.62670042865103,2.33204755352642,1.83562933474902,1.35813212425039,1.22864450157889,0.874109827444209,0.824510588716518,0.971802824462695,1.10852075795447,1.16858686865289,1.19114753327618,1.19357857881351,1.33634920944089,0.764492025808099,2.21397683415812,1028,3071
11420,2007,1,4.73,68,170,8.5752,10.018,74.46,75.05,9.05,760,NA,NA,2.3,0,0,0.0028,0.325,101,NA,NA,NA,NA,-1.08098004787589,-0.803958212992182,-0.629505580212063,-0.965408351823156,-0.914974703994844,-0.360869683095414,-0.490204885211774,-0.316445288039113,-0.5560492064832,-0.553812615043094,0.0947019138995362,0.354123837372407,0.0455419302024831,0.081059055114804,0.0203831109472308,-0.15516895457379,-0.158726647712951,-0.169953302101975,-0.43933307578465,0.070292378983714,-0.0391646946613191,1028,100121
11424,2007,1,4.73,68,170,8.5752,10.018,31.89,33.02,-15.59,318.1,3.22,0.32,2.3,0,0,0.0103,0.2625,101,NA,NA,NA,NA,-0.704671204455595,-0.694245184708222,-0.686223409332962,-0.494949605689979,-0.241877864282067,-0.0901158591609867,-0.122083218413817,-0.146661799122781,-0.248465579491045,-0.410907656487089,0.00920509908934353,-0.138648057538578,-0.343380601098584,-0.336998308764313,-0.259472577555844,-0.248640833889351,-0.234518742010025,-0.244543726366107,-0.110844722471194,-0.429608210488093,-0.842035286949961,1028,3075
11425,2007,1,4.73,68,170,8.5752,10.018,45.2,46.01,-6.84,414.8,3.14,0.42,2.3,0,0,0.0061,0.075,101,-0.0814922296725378,-0.168979858345825,-0.141567271860175,-0.0859805494480916,-0.0958319134248384,-0.0996115291962365,0.0691491260306565,0.347232185321213,0.481881431888427,0.636247555649718,0.857834477184907,0.605287787393913,0.53780636893193,0.599327672205756,0.350308970358983,-0.21636550959247,-0.0552159786893389,0.0833953356291044,0.272523906778909,0.310707152828547,0.326312640275091,0.325752569427955,0.603917634406706,0.105022225059865,0.474309102479848,1028,100460
11428,2007,1,4.73,68,170,8.5752,10.018,79.35,79.81,-2.88,714,0.32,0.02,2.3,0,0,0.0025,0.2875,101,NA,NA,NA,NA,-1.14544027831455,-0.984712919991892,-0.754006371820354,-1.10687434531585,-0.914512632455411,-0.32257013574296,-0.62799661733572,-1.13267305272049,-1.01461527009593,-1.3710614751106,-0.777309556286163,-0.555728950031152,-0.693415145692732,-0.87402702090957,-1.01500343510045,-0.972971337658073,-0.940822094136658,-0.951247277932886,-0.855815579581854,-0.966963703802784,-2.07341420235882,1028,100282
11430,2007,1,4.73,68,170,8.5752,10.018,44.15,45.42,25.01,388.7,0.32,0.32,2.3,0,0,0.0062,0.35,101,NA,NA,NA,NA,NA,-0.991828802711526,-1.02669059496606,-1.0445690112262,-0.759788062874637,-1.11835227900899,-0.755633263228915,-0.698134731501195,-0.725460425152854,-0.690588284583967,-0.972192767386799,-0.547904259380911,-0.220821523588969,-0.245349893275384,-0.689224618191891,-0.666681807686657,-0.641469631474142,-0.660246262684562,-0.750019430526619,-0.755159322831767,-1.60518378864781,1028,100426
11431,2007,1,4.73,68,170,8.5752,10.018,29.44,31.32,28.68,418,NA,NA,2.3,0,0,0.011,0.975,101,NA,NA,NA,NA,NA,NA,NA,-1.47782640000799,-1.66771886056538,-1.49968580750931,-1.3899095811742,-1.29073881314702,-1.16191723311747,-0.705623270658144,0.380895045987309,0.577202971428327,0.185917673732966,0.578076866562109,0.230011302996507,0.226078426084542,0.171495847923898,0.150888293929243,-0.574310612690928,-0.21947375072161,-0.244452700815931,1028,3077
11433,2007,1,4.73,68,170,8.5752,10.018,70.52,71.11,6.02,465,NA,NA,2.3,0,0,0.003,0.175,101,NA,NA,-1.14434477119138,-1.22864247880384,-1.19498246925875,-0.840861994049591,-1.04131135220729,-1.21088325237938,-0.842062462416315,-1.13379974720248,-0.573382494917187,-0.947759039872523,-1.01255944872893,-0.616640544880995,-0.900273287889361,-0.872010962262023,-0.301701931606004,-0.460220209425274,-0.782207445650076,-0.742906398201819,-0.752739705132433,-0.759892641113177,-1.11072339303286,-0.883618005137961,-1.77478592137843,1028,3079
11434,2007,1,4.73,68,170,8.5752,10.018,11.71,14.51,-1.04,699,NA,NA,2.3,0,0,0.0333,0.375,101,NA,NA,NA,NA,NA,-0.49459580938414,-0.488985296959607,-0.207650294085717,-0.014664802842594,0.370980268415471,0.441717534603871,0.188112223550551,-0.396820809895277,-0.610829469067173,-0.732366628731278,-0.534050132961936,-0.572252158940945,-0.663804199393028,-0.483207368972518,-0.410854944809527,-0.399228161735763,-0.405134923690166,-0.188336344992176,-0.566369130836285,-1.03343945275825,1028,100431
11437,2007,1,4.73,68,170,8.5752,10.018,48.29,49.25,12.56,462.7,0.32,0.32,2.3,0,0,0.0055,0.2875,101,NA,NA,NA,NA,-0.805555505363744,-0.718276799964311,-0.756086443937968,-0.558618067163126,-0.297695085426367,-0.48540420248241,-0.485637202027154,-0.476721267647869,-0.371383939304989,-0.618717202651845,-1.23799196804047,-0.877181151426513,-1.02898795363515,-0.671795761211348,-0.731307985428375,-0.697938677911515,-0.690725178787527,-0.689626393158291,-0.468014581275103,-0.846479531056375,-1.83448853616429,1028,100329
11439,2007,1,4.73,68,170,8.5752,10.018,59.36,60.31,30.34,704.1,NA,NA,2.3,0,0,0.004,0.15,101,NA,NA,-1.94051482123665,-1.86901999940555,-1.86034731522536,-1.69805307244045,-1.75653659805247,-1.69840694022557,-1.66745133741864,-0.904274202104395,-0.739584268674707,-1.02409238520076,-0.831952801538121,-0.220260541818743,0.518607742032927,1.09689781563853,0.791945507439016,0.414359853200553,0.390265872745307,0.402117901337427,0.403441232354251,0.387844482696459,-0.27541686571093,-0.342999995164986,0.0484670425101337,1028,100127
11441,2007,1,4.73,68,170,8.5752,10.018,60.04,60.69,3.5,372,2.82,0.36,2.3,0,0,0.0039,0.125,101,NA,-1.02779219550447,-0.934388228229816,-0.981680859357782,-0.758668260346193,-0.475828047150318,-0.66731326936264,-1.06584647173782,-1.00616441426005,-1.12258250485744,-1.06434628483345,-1.35653215165108,-1.50778547243786,-1.24202622144356,-1.39001775520791,-1.02251296042027,-1.18717517555933,-1.26602835535148,-1.3733067591388,-1.39142013552962,-1.37361090895111,-1.38053708352078,-1.33941988159916,-0.832671969437235,-2.15951336357443,1028,100430
11444,2007,1,4.73,68,170,8.5752,10.018,63.72,64.29,-7.09,278.6,3.52,0.46,2.3,0,0,0.0037,0.1875,101,NA,NA,-0.885363268929606,-0.852125812586596,-0.733846936465421,-0.863125169990825,-0.727462744919228,-0.622436599105372,-0.780734115715431,-1.14152756180243,-0.63581635893202,-0.474929910738974,-0.454514883242334,-0.248979372055842,-0.127195991737712,-0.220459904550578,0.143936883406582,-0.252520742796372,-0.279825968198963,-0.275503389527333,-0.252731538592625,-0.267532533351559,-0.557655841891631,-0.259539440044449,-0.666955811207952,1028,100279
11445,2007,1,4.73,68,170,8.5752,10.018,30.34,32.17,29.73,355.9,0.32,0.32,2.3,0,0,0.0106,0.3,101,NA,NA,NA,NA,-1.2050671400154,-1.22030299683896,-1.2132809413269,-1.1944625195829,-1.1758275641095,-0.902473523537462,-0.896567808377413,-0.780039699289806,-0.724173998424461,-0.142612390009917,0.381814864182113,0.058850193067042,0.589175461501342,0.438079606696335,0.437031522306376,0.364166153551203,0.292066789750293,0.214081813580326,-0.395612318444286,-0.160107881926894,0.0268257838466903,1028,100129
11448,2007,1,4.73,68,170,8.5752,10.018,35.39,36.41,-25.22,222,2.48,0.4,2.3,0,0,0.0087,0.2625,101,NA,NA,NA,NA,-1.26112590465649,-1.12955046163415,-1.32157150901901,-1.18087085886452,-1.26606084128669,-1.15588976197891,-1.17048563227248,-0.824121655537137,-0.553193149672529,-0.449078716040177,-0.523909127423069,-0.779097975850752,-0.493846150094051,-0.631647894755033,-0.546762209995432,-0.519962812097133,-0.502120923210419,-0.507417519639136,-0.835300658581134,-0.645289712581596,-1.49650548225506,1028,100390
11451,2007,1,4.73,68,170,8.5752,10.018,59.83,60.78,58.36,393,NA,NA,2.3,0,0,0.0039,0.4,101,NA,NA,NA,NA,NA,-0.862753260778632,-0.821185406406819,-0.700609935619221,-0.0944700229957816,-0.00162991790128952,-0.189241770778183,-0.577338171955561,-0.203978112567455,-0.297545182149981,0.109241928038307,-0.0884697285754603,0.276937626729672,-0.0789831819860662,-0.185486476872741,-0.192675156403921,-0.175272653435794,-0.189964962306471,-0.275347994766442,-0.330532514426426,-0.544673355028149,1028,3084
11454,2007,1,4.73,68,170,8.5752,10.018,24.86,26.3,-24.86,421,1.66,NA,2.3,0,0,0.0143,0.3625,101,NA,NA,NA,NA,NA,-0.289023848039037,0.0309719486599924,0.0476239369331743,-0.0488009682807258,-0.484434256565783,-0.918014549550001,-1.35130092683,-1.52164828593249,-1.45708651207097,-1.47943697937656,-1.70577666253695,-1.69562178680165,-1.58380832434032,-1.60864758718738,-1.57939966506233,-1.56544809357011,-1.55658061510337,-0.753882966205592,-0.577409053153381,-1.85059120711408,1028,3085
11462,2007,1,4.73,68,170,8.5752,10.018,64.14,65.03,50.68,499,NA,NA,2.3,0,0,0.0035,0.1875,101,NA,NA,-1.83767326866636,-1.7850325615531,-1.79971851445664,-1.41344961253282,-1.53435295607732,-1.3646292657389,-1.17055826110335,-0.658724456250466,-0.347982728705313,-0.568258810492528,-0.363415513878821,-0.0403546640954175,0.15432249513297,-0.0139679970615161,0.330321556660075,1.07087686305972,0.296231903407739,0.187935606842561,0.152526861661829,0.14238060394533,-0.432680178713731,0.0669060478227723,0.0703814314157096,1028,3088
11467,2007,1,4.73,68,170,8.5752,10.018,28.25,29.52,-8.83,440.7,2.14,NA,2.3,0,0,0.012,0.45,101,NA,NA,NA,NA,NA,-1.04193643065554,-1.03876308301148,-0.795407881938512,-1.04689298212487,-1.33499154687767,-0.802745603674996,-0.815061228291209,-0.833471269088451,-0.618141474482897,-0.270646619914302,-0.0245537579053297,-0.421540915646093,-0.591125134648799,-0.55748561938128,-0.526703777507539,-0.52330747250664,-0.537428203769697,-0.811245883211013,-0.588660310009069,-1.02939447125204,1028,3090
11469,2007,1,4.73,68,170,8.5752,10.018,25.67,27.06,-21.74,302.1,1.8,NA,2.3,0,0,0.0137,0.125,101,NA,-1.92333999101922,-1.88567180848288,-1.86262561565732,-1.73076998360411,-1.67357219867082,-1.9187994132938,-1.47173188992164,-0.869089060015244,-1.19063970644862,-1.33712821095411,-1.59078474804853,-1.33594876772806,-1.55816142257131,-1.34786720272464,-1.21736805496445,-1.02949582476882,-1.17455386217863,-1.26632367493623,-1.26148886085735,-1.25489865750527,-1.25676708676599,-1.49976516056526,-1.0372966351248,-2.42444954980161,1028,3091
11470,2007,1,4.73,68,170,8.5752,10.018,64.45,65.02,-36.35,229.3,5.1,0.48,2.3,0,0,0.004,0.075,101,-1.36746347902356,-1.38656239527441,-1.29697648239596,-1.08054590906628,-1.17969723677677,-0.545439366977147,-0.904806698155362,-0.777283271510818,-0.615668669004291,-0.833407410407085,-0.84753984349772,-0.977966200382332,-1.10140100506354,-0.913140527459593,-0.522510794111686,-0.451179211835853,-0.466722674177924,-0.717720025898936,-0.711172575354088,-0.71150009580021,-0.710393217397209,-0.727129496808177,-0.878012947558798,-0.239301026846398,-0.97375922513733,1028,100507
11471,2007,1,4.73,68,170,8.5752,10.018,54.93,55.97,55.79,698.7,0.32,0.32,2.3,0,0,0.0045,0.175,101,NA,NA,-0.733859838744941,-0.668944130460863,-0.790266185218753,-0.624041411283626,-0.412799427250569,-0.550308009800891,-0.642684077490721,-0.538523071566166,-0.438907994143845,-0.121731475543851,0.156599623242153,0.209412306979084,0.132387913767777,-0.112741707150543,-0.136577034212949,-0.273898567955015,-0.254096288332726,-0.194285127487994,-0.134999843078713,-0.15257550982645,-0.320403176232043,0.0732920097476439,-0.110334333706446,1028,3092
11474,2007,1,4.73,68,170,8.5752,10.018,73.21,73.99,44.95,586,NA,NA,2.3,0,0,0.0029,0.3125,101,NA,NA,NA,NA,-1.36284246898434,-1.31635090222529,-1.167304099176,-0.649171942283825,-0.947214943410772,-0.898649848992708,-0.768690870413235,-0.568591120303035,-0.563857406092658,-0.441049510827574,-0.871319350581771,-0.246997509333555,0.10301751684844,-0.2447825656053,-0.497061412532785,-0.548428206719142,-0.531302954684929,-0.535364635689889,-0.931805130859849,-0.243614572091673,-0.802211781054524,1028,100395
